mlbID,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,swings_competitive,contact,whiffs,batted_ball_events,attempts,ev50,fbld,gb,ev95plus,barrels,batter_run_value,competitive_runs,bolts,swords,WAR,max_hit_speed,max_distance,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,whiff_per_swing,batted_ball_event_per_swing,avg_hit_angle,anglesweetspotpercent,avg_hit_speed,avg_distance,avg_hr_distance,ev95percent,sprint_speed,hp_to_1b,Age,age,#days,BA,OBP,SLG,OPS,brl_percent,brl_pa,percent_swings_competitive,bip,Name,Games,WAR_per_162,Season
666163,192,545,477,44,94,18,0,6,46,56,0,133,7,5,0,8,1,0,809.0,595.0,214.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.345923599923516,178.0,0.0,11.0,0.23000000000000004,,,69.65339641210925,0.049443757725587095,0.29411764705882354,0.2163164400494437,0.08067226890756295,0.059332509270704506,7.012185500478369,0.2645241038318912,0.36711990111248455,,,,,,,,,27,27.0,426.0,0.1970649895178197,0.29074074074074074,0.27253668763102723,0.563277428371768,0.0,0.0,1.4844036697247707,297.0,Ben Rortvedt,192,0.19406250000000003,TOTAL
666164,16,36,35,4,6,0,0,0,2,1,0,10,0,0,0,1,0,0,67.0,43.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.71271115841469,15.0,0.0,0.0,-0.23,,,70.108174179,0.044776119402985,0.2558139534883721,0.1641791044776119,0.0465116279069767,0.0298507462686567,7.240122154,0.3582089552238806,0.2835820895522388,,,,,,,,,26,26.0,803.0,0.17142857142857143,0.19444444444444445,0.17142857142857143,0.3658730158730159,0.0,0.0,1.8611111111111112,19.0,Blake Rutherford,16,-2.3287500000000003,TOTAL
666165,129,400,358,41,85,13,0,13,46,30,1,133,7,2,3,5,4,2,317.0,213.0,104.0,85.0,197.0,100.1,95.8,84.3,76.0,22.0,-14.051470125630324,137.0,0.0,9.0,0.22000000000000003,111.6,436.0,71.60005593004226,0.09779179810725552,0.2676056338028169,0.17981072555205047,0.10328638497652579,0.06940063091482648,7.333167318735016,0.3280757097791798,0.26813880126182965,16.1,31.0,89.1,162.0,407.0,38.6,27.399999999999995,4.4,27,27.0,523.6666666666666,0.23743016759776536,0.3065326633165829,0.38268156424581007,0.6892142275623929,0.25882352941176473,0.055,0.7925,85.0,Blake Sabol,129,0.2762790697674419,TOTAL
666176,299,1086,989,124,220,36,4,60,166,72,1,302,17,0,4,20,21,11,1926.0,1422.0,504.0,640.0,658.0,206.9,192.9,170.89999999999998,314.0,98.0,-20.139763291844144,311.0,15.0,52.0,2.3899999999999997,115.7,454.0,77.3096859403228,0.7102803738317758,0.25316455696202533,0.18691588785046725,0.1722925457102672,0.12720664589823463,7.666170212488058,0.2616822429906542,0.3322949117341641,16.014935064935067,33.14350649350649,90.89188311688311,184.44805194805195,409.5964912280702,47.74577922077923,28.285714285714285,4.517142857142857,26,26.0,434.6666666666667,0.2224469160768453,0.2855822550831793,0.448938321536906,0.7345205766200853,0.153125,0.09023941068139964,1.7734806629834254,640.0,Jo Adell,299,1.2949163879598662,TOTAL
666181,327,972,861,123,195,42,12,37,115,97,1,325,4,1,9,10,37,12,1379.0,903.0,476.0,398.0,192.0,99.8,94.0,83.2,77.0,22.0,-29.71206105410817,261.0,17.0,35.0,0.7999999999999999,110.7,439.0,71.56739836516942,0.17621464829586658,0.31118493909191586,0.20377084844089915,0.14396456256921367,0.09427121102248004,7.647848211463378,0.34517766497461927,0.2886149383611312,18.2,36.5,89.4,187.0,397.0,40.1,28.8,4.38,27,27.0,426.6666666666667,0.2264808362369338,0.30484037075180226,0.43205574912891986,0.7368961198807221,0.05527638190954774,0.02263374485596708,1.418724279835391,398.0,Will Benson,327,0.39633027522935776,TOTAL
666182,364,1600,1495,179,438,90,5,43,204,91,3,276,8,0,6,44,14,7,1890.0,1524.0,366.0,742.0,951.0,203.5,188.8,175.6,446.0,83.0,-39.25827895353734,634.0,0.0,37.0,7.98,113.4,460.0,69.6459638635341,0.11851851851851851,0.33464566929133854,0.2698412698412698,0.1522309711286089,0.12275132275132268,7.267171878206349,0.1936507936507936,0.3925925925925926,7.733333333333333,37.99333333333333,90.81333333333333,161.83333333333334,398.02564102564105,47.89,26.580546792849635,4.5979179810725554,27,27.0,418.6666666666667,0.2929765886287625,0.335625,0.4461538461538462,0.7817788461538462,0.11185983827493262,0.051875,1.18125,742.0,Bo Bichette,364,3.5515384615384615,TOTAL
666185,255,761,671,63,141,24,2,14,72,69,0,178,14,0,7,9,8,4,967.0,722.0,245.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.241667095037826,238.0,0.0,24.0,-1.44,,,68.73955296471745,0.04033092037228536,0.31994459833795014,0.23888314374353672,0.09695290858725758,0.07238883143743528,7.017507218180971,0.25336091003102373,0.33298862461220263,,,,,,,,,26,26.0,445.3333333333333,0.21013412816691504,0.2943495400788436,0.3144560357675112,0.6088055758463549,0.0,0.0,1.2706964520367936,322.0,Dylan Carlson,255,-0.9148235294117646,TOTAL
666197,48,70,61,7,8,2,0,1,1,8,0,19,1,0,0,1,0,1,88.0,57.0,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74736408165685,16.0,0.0,3.0,-0.32999999999999996,,,69.83731669775439,0.04545454545454541,0.2631578947368421,0.17045454545454541,0.0526315789473684,0.03409090909090909,7.147227499920455,0.3522727272727273,0.27272727272727265,,,,,,,,,26,25.0,609.5,0.13114754098360656,0.24285714285714285,0.21311475409836064,0.4559718969555035,0.0,0.0,1.2571428571428571,24.0,Grae Kessinger,48,-1.1137499999999998,TOTAL
666198,27,94,87,12,18,2,0,4,11,6,0,27,1,0,0,2,0,0,141.0,93.0,48.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3878739676680745,29.0,0.0,2.0,-0.09,,,71.443244894,0.1276595744680851,0.3010752688172043,0.1985815602836879,0.086021505376344,0.0567375886524822,7.113374043,0.3404255319148936,0.3475177304964539,,,,,,,,,25,25.0,791.0,0.20689655172413793,0.26595744680851063,0.367816091954023,0.6337735387625336,0.0,0.0,1.5,49.0,Carter Kieboom,27,-0.5399999999999999,TOTAL
666211,74,191,163,22,29,7,0,6,23,26,0,63,1,0,1,2,3,3,218.0,134.0,84.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.157171043153,54.0,2.0,6.0,-0.49,,,74.565880688,0.4449541284403669,0.3134328358208955,0.1926605504587156,0.1417910447761194,0.0871559633027523,7.804369266,0.3853211009174312,0.3165137614678899,,,,,,,,,27,27.0,462.0,0.17791411042944785,0.2931937172774869,0.3312883435582822,0.6244820608357691,0.0,0.0,1.1413612565445026,69.0,Taylor Trammell,74,-1.0727027027027027,TOTAL
666310,324,1063,941,121,193,47,3,39,122,104,2,281,4,5,9,9,12,5,1653.0,1288.0,365.0,567.0,505.0,198.3,187.1,168.8,192.0,45.0,-46.59032183755829,290.0,0.0,42.0,3.62,110.6,435.0,71.6548378680264,0.17604355716878395,0.2880434782608695,0.2244404113732607,0.1133540372670807,0.08832425892316996,7.539382595080459,0.22081064730792496,0.3430127041742287,20.651515151515152,34.85454545454545,89.22943722943722,184.36796536796535,395.2857142857143,38.022077922077926,27.132673267326734,4.461405940594059,25,25.0,419.0,0.2051009564293305,0.2844990548204159,0.38575982996811903,0.6702588847885349,0.07936507936507936,0.04233301975540922,1.5550329256820319,567.0,Bo Naylor,324,1.81,TOTAL
666397,272,939,803,111,187,37,1,28,72,124,0,299,6,2,4,13,9,3,1059.0,786.0,273.0,367.0,214.0,100.9,94.3,84.6,96.0,28.0,-27.43640054792747,294.0,0.0,30.0,1.65,108.9,452.0,71.10401741739695,0.12181303116147306,0.31679389312977096,0.23512747875354106,0.143765903307888,0.1067044381491973,6.962700054976392,0.2577903682719546,0.3465533522190746,8.0,38.8,89.5,159.0,397.0,44.9,27.0,4.39,26,26.0,424.3333333333333,0.2328767123287671,0.3383137673425827,0.386052303860523,0.7243660712031057,0.07629427792915532,0.029818956336528223,1.1277955271565496,367.0,Edouard Julien,272,0.982720588235294,TOTAL
666464,54,175,168,18,39,8,0,7,26,6,0,49,0,0,1,3,2,0,297.0,217.0,80.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9412102188869125,66.0,0.0,6.0,0.14,,,76.34561252854839,0.6430976430976431,0.3225806451612903,0.2356902356902357,0.2350230414746544,0.17171717171717166,7.80056340089899,0.26936026936026936,0.3838383838383838,,,,,,,,,27,27.0,245.5,0.23214285714285715,0.2571428571428571,0.40476190476190477,0.6619047619047619,0.0,0.0,1.697142857142857,114.0,Jerar Encarnacion,54,0.42000000000000004,TOTAL
666624,364,1345,1201,155,262,44,6,58,163,122,3,401,14,1,7,30,21,11,1931.0,1268.0,663.0,623.0,639.0,204.7,191.7,175.7,283.0,80.0,-54.37884533694343,402.0,6.0,56.0,0.59,113.6,466.0,75.97592958383281,0.6209218021750389,0.29889589905362773,0.19627136198860695,0.17665615141955834,0.11600207146556182,8.068717866266182,0.34334541688244424,0.32263076126359397,13.697402597402597,28.13051948051948,90.00974025974025,159.14285714285714,408.4255319148936,43.08051948051948,27.824882629107986,4.485586854460093,26,26.0,427.3333333333333,0.21815154038301415,0.2961309523809524,0.4096586178184846,0.705789570199437,0.12841091492776885,0.05947955390334572,1.4356877323420074,623.0,Christopher Morel,364,0.26258241758241757,TOTAL
666703,41,94,89,11,22,7,1,5,12,3,0,32,1,1,0,2,0,0,140.0,93.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.103687930846639,32.0,0.0,3.0,0.74,,,71.50958598906452,0.18571428571428572,0.3333333333333333,0.22142857142857142,0.13978494623655907,0.0928571428571428,7.680555357071429,0.3357142857142857,0.3357142857142857,,,,,,,,,24,24.0,653.5,0.24719101123595505,0.27956989247311825,0.5168539325842697,0.796423825057388,0.0,0.0,1.4893617021276595,47.0,Eguy Rosario,41,2.92390243902439,TOTAL
666801,92,256,227,21,48,7,0,6,24,23,1,74,5,0,1,4,1,4,57.0,38.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.547492855012783,90.0,0.0,1.0,-0.44,,,71.905471579,0.1754385964912281,0.2105263157894736,0.1403508771929824,0.131578947368421,0.087719298245614,7.643501228,0.3333333333333333,0.2631578947368421,,,,,,,,,24,24.0,794.0,0.21145374449339208,0.296875,0.32158590308370044,0.6184609030837005,0.0,0.0,0.22265625,15.0,Rodolfo Castro,92,-0.7747826086956522,TOTAL
666906,51,175,159,14,36,2,1,2,16,10,0,42,3,1,2,2,5,1,254.0,187.0,67.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.340486634443836,62.0,0.0,3.0,-0.11,,,67.777858701,0.0236220472440944,0.3368983957219251,0.2480314960629921,0.09090909090909088,0.0669291338582677,6.655857984,0.2637795275590551,0.3188976377952756,,,,,,,,,26,26.0,791.0,0.22641509433962265,0.28160919540229884,0.2893081761006289,0.5709173715029278,0.0,0.0,1.4514285714285715,81.0,Jake Alu,51,-0.3494117647058823,TOTAL
666915,64,167,150,14,25,5,0,2,10,15,0,77,1,1,0,2,4,0,258.0,148.0,110.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.733802513338984,34.0,0.0,6.0,-0.98,,,72.07093155536487,0.21705426356589144,0.25,0.14341085271317824,0.11486486486486484,0.065891472868217,7.147545503937986,0.42635658914728675,0.2286821705426356,,,,,,,,,30,29.0,510.0,0.16666666666666666,0.2469879518072289,0.24,0.48698795180722887,0.0,0.0,1.5449101796407185,59.0,Bobby Dalbec,64,-2.480625,TOTAL
666969,452,1884,1704,245,401,85,0,91,289,141,3,505,20,0,19,33,35,10,2531.0,1749.0,782.0,829.0,1174.0,306.6,285.6,266.8,566.0,157.0,-73.09122692546174,546.0,3.0,34.0,7.6,116.1,448.0,72.28826788942881,0.2651126037139471,0.33390508862206975,0.23073883840379292,0.16409376786735272,0.11339391544843933,7.755283545932439,0.30896878704069536,0.3275385223231924,15.656694813027745,33.79143546441496,91.62364294330519,182.47285886610373,401.7692307692308,47.7512665862485,27.028960817717206,4.476396933560477,32,32.0,417.6666666666667,0.2353286384976526,0.29830148619957536,0.4454225352112676,0.7437240214108429,0.18938480096501809,0.08333333333333333,1.3434182590233545,829.0,Adolis Garc\xc3\xada,452,2.7238938053097344,TOTAL
666971,424,1761,1630,194,429,84,6,64,248,95,3,293,18,1,17,50,24,5,2232.0,1832.0,400.0,948.0,1300.0,298.5,278.3,256.8,540.0,97.0,-20.060411540182162,621.0,0.0,35.0,5.39,110.6,439.0,70.45579980823145,0.08646953405017917,0.3487991266375546,0.28629032258064513,0.1370087336244541,0.11245519713261645,7.45533729310663,0.17921146953405012,0.4247311827956989,14.948417721518988,35.62246835443038,88.40200421940929,175.4831223628692,398.34375,40.4626582278481,26.939615384615383,4.54206923076923,31,31.0,425.6666666666667,0.26319018404907973,0.3079545454545455,0.43987730061349695,0.7478318460680424,0.10232067510548523,0.055082339579784215,1.2674616695059626,948.0,Lourdes Gurriel Jr.,424,2.05938679245283,TOTAL
667452,165,525,483,54,113,23,0,9,48,37,0,128,1,0,4,12,20,5,446.0,332.0,114.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.830116982945142,157.0,2.0,5.0,-0.7200000000000001,,,70.80643504970182,0.09192825112107625,0.2831325301204819,0.210762331838565,0.09337349397590357,0.06950672645739907,6.9879223542242155,0.2556053811659193,0.374439461883408,,,,,,,,,29,28.0,444.0,0.23395445134575568,0.2876190476190476,0.33747412008281574,0.6250931677018634,0.0,0.0,0.8495238095238096,167.0,Corey Julks,165,-0.7069090909090909,TOTAL
667472,172,511,469,55,115,19,1,10,59,33,0,132,5,0,4,13,23,7,703.0,523.0,180.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.660798302325542,181.0,2.0,9.0,0.050000000000000044,,,71.11047131645888,0.1763869132290185,0.3919694072657744,0.2916073968705547,0.16252390057361374,0.12091038406827877,7.210184679834993,0.25604551920341395,0.3968705547652916,,,,,,,,,29,29.0,433.6666666666667,0.24520255863539445,0.299412915851272,0.35394456289978676,0.6533574787510588,0.0,0.0,1.37573385518591,279.0,Dane Myers,172,0.047093023255814,TOTAL
667670,444,1839,1635,235,438,86,6,99,270,173,9,504,20,0,10,29,21,4,2520.0,1770.0,750.0,903.0,1141.0,307.3,287.0,260.9,543.0,173.0,7.909641272068434,507.0,0.0,97.0,9.85,113.4,462.0,73.60411298835763,0.35912698412698413,0.3288135593220339,0.23095238095238096,0.1779661016949152,0.12499999999999996,7.101029060321428,0.29761904761904756,0.3583333333333333,17.51328903654485,38.848837209302324,91.27707641196015,194.83942414174973,407.54545454545456,47.253266888150605,27.429272567922876,4.578141980718668,30,30.0,427.0,0.26788990825688075,0.34330794341675736,0.5094801223241591,0.8527880657409164,0.19158361018826134,0.09407286568787385,1.370309951060359,903.0,Brent Rooker,444,3.5939189189189187,TOTAL
668227,479,2075,1769,277,418,86,4,71,221,221,3,537,71,0,14,27,78,26,2498.0,1821.0,677.0,886.0,1211.0,305.5,285.7,266.6,576.0,130.0,-43.998856182423275,620.0,17.0,42.0,9.2,114.3,448.0,72.57444250706864,0.3146517213771017,0.3371773750686436,0.24579663730984783,0.1702361339923119,0.12409927942353878,7.425916363804244,0.27101681345076056,0.3546837469975981,12.739390519187356,30.81602708803612,91.01704288939052,163.21444695259595,399.6478873239437,47.43690744920993,28.058051197357557,4.324731626754748,30,30.0,418.6666666666667,0.23629169022046353,0.3421686746987952,0.4098360655737705,0.7520047402725657,0.14672686230248308,0.06265060240963856,1.203855421686747,886.0,Randy Arozarena,479,3.111482254697286,TOTAL
668472,95,345,306,33,71,16,0,7,35,29,0,138,6,0,4,3,1,1,162.0,105.0,57.0,39.0,172.0,99.6,93.4,81.3,72.0,14.0,-6.690105156592786,91.0,0.0,4.0,-1.34,107.6,438.0,69.70139537,0.0679012345679012,0.219047619047619,0.1419753086419753,0.0476190476190476,0.0308641975308641,7.067776605,0.3518518518518518,0.2407407407407407,13.4,40.7,87.5,178.0,387.0,41.9,26.3,4.5,24,24.0,791.0,0.23202614379084968,0.3072463768115942,0.35294117647058826,0.6601875532821825,0.358974358974359,0.04057971014492753,0.46956521739130436,39.0,Nick Pratto,95,-2.2850526315789472,TOTAL
668670,262,870,787,108,164,33,3,34,106,68,1,264,7,2,6,15,2,1,1013.0,719.0,294.0,388.0,216.0,100.4,95.5,84.1,98.0,26.0,-28.596835692792006,271.0,0.0,23.0,2.0,109.1,414.0,70.49239028145061,0.05330700888450147,0.3866481223922114,0.2744323790720632,0.13908205841446453,0.09871668311944715,7.389394955383021,0.29022704837117475,0.3830207305034551,14.7,40.3,90.4,185.0,396.0,45.6,27.2,4.67,30,30.0,419.6666666666667,0.20838627700127066,0.27534562211981567,0.3875476493011436,0.6628932714209592,0.06701030927835051,0.029885057471264367,1.164367816091954,388.0,Jake Rogers,262,1.2366412213740459,TOTAL
668709,339,1289,1135,157,254,71,4,44,126,145,4,288,4,1,4,17,8,6,1654.0,1223.0,431.0,657.0,665.0,198.5,184.10000000000002,173.7,246.0,54.0,-49.17519982052326,388.0,0.0,42.0,1.7500000000000002,113.3,428.0,71.78882957953884,0.1620314389359129,0.34668847097301714,0.2563482466747279,0.14472608340147178,0.10701330108827081,7.359657662037484,0.2605804111245465,0.39721886336154777,19.230134680134682,34.57946127946128,88.56632996632997,181.34175084175084,389.52941176470586,37.029124579124584,27.436842105263157,4.416315789473685,27,27.0,427.0,0.22378854625550662,0.31288819875776397,0.40969162995594716,0.7225798287137111,0.0821917808219178,0.04189294026377036,1.2831652443754848,657.0,JJ Bleday,339,0.836283185840708,TOTAL
668715,462,1898,1673,214,411,92,9,64,254,191,1,407,25,1,8,26,47,7,2453.0,1896.0,557.0,930.0,1269.0,296.2,277.0,255.10000000000002,468.0,87.0,-35.03282507406806,602.0,0.0,52.0,4.99,110.6,441.0,71.27417577908544,0.10640032613126779,0.31012658227848094,0.23970648185894813,0.11339662447257377,0.08764777823073786,7.385630080295558,0.22706889523033016,0.3791275988585405,17.52720430107527,34.30064516129032,87.86752688172044,175.58279569892474,392.9375,36.76268817204301,28.210086682427107,4.4430181245074865,27,27.0,426.3333333333333,0.2456664674237896,0.3305218766473379,0.4261805140466228,0.7567023906939607,0.0935483870967742,0.0458377239199157,1.2924130663856692,930.0,Spencer Steer,462,1.7497402597402596,TOTAL
668723,25,64,58,6,9,0,0,1,5,4,0,17,0,1,1,3,0,0,121.0,92.0,29.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.236175900459659,21.0,0.0,1.0,-0.84,,,74.33210629025,0.4545454545454544,0.2391304347826087,0.18181818181818177,0.13043478260869562,0.09917355371900824,7.209677933950414,0.2396694214876033,0.31404958677685946,,,,,,,,,26,25.0,316.5,0.15517241379310345,0.20634920634920634,0.20689655172413793,0.4132457580733443,0.0,0.0,1.890625,38.0,Ryan Vilade,25,-5.4432,TOTAL
668731,150,457,402,47,80,16,3,13,40,51,2,121,0,2,2,4,16,3,457.0,344.0,113.0,159.0,226.0,99.0,91.9,85.9,82.0,14.0,-19.27775942497473,149.0,11.0,18.0,0.47,111.7,443.0,71.99356210867442,0.28665207877461707,0.30232558139534876,0.2275711159737418,0.11046511627906974,0.0831509846827133,7.576945615940919,0.24726477024070023,0.3479212253829322,10.800000000000002,26.5,88.09999999999998,154.0,399.0,36.8,29.0,4.09,26,25.0,484.6666666666667,0.19900497512437812,0.2879120879120879,0.35074626865671643,0.6386583565688043,0.0880503144654088,0.030634573304157548,1.0,159.0,Akil Baddoo,150,0.5075999999999999,TOTAL
668800,138,422,391,47,86,13,1,12,45,20,0,94,6,2,3,10,2,0,505.0,390.0,115.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.012680196836715,143.0,0.0,18.0,0.37,,,70.43190723175385,0.10297029702970294,0.31794871794871793,0.2455445544554455,0.11538461538461534,0.08910891089108909,6.986602490433663,0.22772277227722773,0.38415841584158417,,,,,,,,,30,30.0,448.6666666666667,0.21994884910485935,0.26666666666666666,0.35038363171355497,0.6170502983802216,0.0,0.0,1.1966824644549763,194.0,Andrew Knizner,138,0.43434782608695655,TOTAL
668804,455,1986,1783,226,466,98,11,64,245,167,6,467,24,0,12,35,25,5,2771.0,2024.0,747.0,999.0,1328.0,303.9,283.7,259.8,614.0,136.0,-51.02219710631642,681.0,0.0,99.0,7.359999999999999,113.5,440.0,71.57147329506967,0.1829664381089859,0.35079051383399207,0.2562251894622879,0.16403162055335962,0.11981234211475997,6.894135467914833,0.26957776975821,0.3605196679898953,8.874474474474475,37.73363363363364,90.60370370370372,166.2212212212212,404.125,46.007007007007005,27.9648343373494,4.396829819277109,30,30.0,427.3333333333333,0.26135726303982054,0.33081570996978854,0.43634324172742567,0.7671589516972142,0.13613613613613615,0.06847935548841894,1.3952668680765357,999.0,Bryan Reynolds,455,2.620483516483516,TOTAL
668832,54,157,140,13,33,4,0,5,15,16,1,59,1,0,0,2,0,0,250.0,143.0,107.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.705696724765442,38.0,0.0,9.0,0.17,,,73.59421856,0.372,0.3496503496503496,0.2,0.1678321678321678,0.096,7.80544264,0.428,0.296,,,,,,,,,26,26.0,427.0,0.2357142857142857,0.3184713375796178,0.37142857142857144,0.6898999090081892,0.0,0.0,1.5923566878980893,74.0,Kyle McCann,54,0.51,TOTAL
668843,32,86,73,6,19,5,0,0,3,12,0,25,1,0,0,1,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.32,,,,,,,,,,,,,,,,,,,,26,26.0,882.0,0.2602739726027397,0.37209302325581395,0.3287671232876712,0.7008601465434852,,0.0,0.0,0.0,Conner Capel,32,1.62,TOTAL
668845,55,131,126,15,28,4,0,2,7,4,1,41,0,1,0,1,0,1,251.0,184.0,67.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4345710690967906,32.0,0.0,5.0,-0.05000000000000002,,,68.70702728078261,0.04382470119521907,0.26086956521739124,0.19123505976095612,0.08152173913043477,0.059760956175298766,6.557862271095617,0.2669322709163346,0.31075697211155373,,,,,,,,,27,26.0,267.0,0.2222222222222222,0.24615384615384617,0.30158730158730157,0.5477411477411478,0.0,0.0,1.916030534351145,78.0,Aaron Schunk,55,-0.14727272727272733,TOTAL
668853,19,50,42,3,9,5,0,1,3,8,0,14,0,0,0,1,0,0,64.0,46.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234860316495458,14.0,0.0,0.0,0.1,,,68.949876406,0.015625,0.3478260869565217,0.25,0.0652173913043478,0.046875,7.207213125,0.28125,0.40625,,,,,,,,,26,26.0,438.0,0.21428571428571427,0.34,0.40476190476190477,0.7447619047619047,0.0,0.0,1.28,26.0,Austin Shenton,19,0.8526315789473684,TOTAL
668885,143,438,389,63,103,26,2,2,23,42,0,78,3,4,0,10,18,7,599.0,485.0,114.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.097063500950263,182.0,1.0,12.0,-0.27,,,67.48970516855051,0.02671118530884804,0.4,0.3238731218697829,0.09484536082474218,0.07679465776293815,6.901676060161937,0.19031719532554256,0.44407345575959933,,,,,,,,,26,26.0,245.0,0.2647814910025707,0.34101382488479265,0.35732647814910024,0.6983403030338928,0.0,0.0,1.3675799086757991,266.0,Austin Martin,143,-0.30587412587412594,TOTAL
668901,310,1208,1110,129,273,50,3,58,168,76,0,340,11,0,11,23,2,0,1869.0,1267.0,602.0,627.0,596.0,204.4,192.3,173.9,290.0,76.0,-22.567432724696168,359.0,0.0,52.0,1.94,113.2,451.0,71.86726865652565,0.21455323702514714,0.3654301499605367,0.2477260567148207,0.18547750591949486,0.1257356875334403,7.54539245047512,0.32209737827715357,0.33547351524879615,11.451625239005738,34.03212237093691,91.30325047801148,168.48374760994264,399.2244897959184,48.61338432122371,26.14244966442953,4.7,25,25.0,420.0,0.24594594594594596,0.2980132450331126,0.45315315315315313,0.7511663981862657,0.12121212121212122,0.06291390728476821,1.5471854304635762,627.0,Mark Vientos,310,1.013806451612903,TOTAL
668904,252,993,907,118,229,41,0,48,156,77,2,217,2,0,7,19,18,3,1458.0,1096.0,362.0,551.0,298.0,100.4,92.8,87.9,120.0,26.0,-8.579721593285058,307.0,0.0,28.0,3.6500000000000004,113.7,451.0,73.75359537031753,0.40329218106995884,0.3074817518248175,0.2311385459533607,0.1578467153284671,0.11865569272976677,7.890170843360083,0.2482853223593964,0.3779149519890261,16.7,33.2,89.8,176.0,402.0,40.3,26.8,4.45,26,26.0,423.6666666666667,0.25248070562293273,0.31017119838872104,0.4564498346196251,0.7666210330083462,0.047186932849364795,0.026183282980866064,1.4682779456193353,551.0,Royce Lewis,252,2.3464285714285715,TOTAL
668930,462,1780,1596,220,407,65,9,32,175,158,3,366,5,11,10,21,102,18,2362.0,1966.0,396.0,912.0,1218.0,293.7,273.9,256.2,431.0,55.0,-51.874722723357834,678.0,98.0,43.0,11.79,111.2,444.0,68.50730069928942,0.10118543607112612,0.3346897253306204,0.2785774767146486,0.09766022380467951,0.08128704487722264,6.484690855251058,0.16765453005927178,0.3861134631668077,8.17675438596491,33.671491228070174,88.59254385964911,149.8684210526316,402.8125,37.13815789473684,29.18103448275862,4.186379310344828,25,25.0,418.3333333333333,0.2550125313283208,0.322215941209723,0.36716791979949875,0.6893838610092218,0.06030701754385965,0.03089887640449438,1.3269662921348315,912.0,Brice Turang,462,4.134155844155844,TOTAL
668939,397,1711,1501,189,379,69,4,48,188,191,9,265,5,0,14,31,2,2,1996.0,1709.0,287.0,851.0,1234.0,297.1,275.9,256.9,467.0,86.0,-37.70097008823018,568.0,0.0,21.0,9.64,111.3,461.0,69.63593383905851,0.0881763527054108,0.36805149210064364,0.3151302605210421,0.1234640140433001,0.10571142284569135,6.901270521606212,0.14378757515030055,0.42635270541082165,15.880141010575795,35.30998824911868,88.58378378378379,176.78965922444183,395.5,37.64112808460635,26.781118314424635,4.468695299837926,27,27.0,423.0,0.2524983344437042,0.3360607831677382,0.39973351099267157,0.7357942941604098,0.10105757931844889,0.05026300409117475,1.1665692577440094,851.0,Adley Rutschman,397,3.9337027707808563,TOTAL
668942,316,1037,925,109,206,45,2,14,82,92,1,237,4,4,8,15,26,5,1268.0,989.0,279.0,486.0,556.0,194.60000000000002,181.89999999999998,169.2,190.0,27.0,-58.219795221622945,299.0,0.0,25.0,1.2500000000000002,108.4,408.0,67.11712399679777,0.012618296529968407,0.38018200202224467,0.29652996845425866,0.09403437815975733,0.07334384858044157,7.250340293239748,0.2200315457413249,0.3832807570977918,14.852367688022284,35.6,87.9150417827298,175.6323119777159,385.0,35.7908077994429,26.871043165467626,4.421492805755396,31,31.0,441.6666666666667,0.2227027027027027,0.293488824101069,0.3210810810810811,0.61456990518215,0.05555555555555555,0.026036644165863067,1.2227579556412729,486.0,Josh Rojas,316,0.6408227848101268,TOTAL
668952,63,127,115,16,13,0,0,1,2,10,0,45,0,2,0,2,7,3,179.0,116.0,63.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.990842600393222,22.0,0.0,6.0,-1.09,,,69.51663801351724,0.061452513966480424,0.27586206896551724,0.17877094972067034,0.06896551724137927,0.044692737430167585,7.432175642245809,0.35195530726256985,0.2905027932960894,,,,,,,,,27,26.0,543.3333333333334,0.11304347826086956,0.184,0.1391304347826087,0.3231304347826087,0.0,0.0,1.4094488188976377,52.0,Ryan Kreidler,63,-2.8028571428571434,TOTAL
